Rank,Team Number,Quality Awards
1185,8189,0
1185,8190,0
1185,8191,0
1185,8192,0
1185,8193,0
1185,8194,0
1185,8195,0
1185,8197,0
1185,8198,0
1185,8200,0
1185,8202,0
1185,8203,0
1185,8204,0
1185,8205,0
1185,8206,0
1185,8207,0
1185,8208,0
1185,8209,0
1185,8210,0
1185,8211,0
1185,8212,0
1185,8213,0
1185,8214,0
1185,8215,0
1185,8216,0
1185,8217,0
1185,8218,0
1185,8219,0
1185,8221,0
1185,8222,0
1185,8223,0
1185,8224,0
1185,8225,0
1185,8226,0
1185,8229,0
1185,8230,0
1185,8231,0
1185,8232,0
1185,8233,0
1185,8234,0
1185,8235,0
1185,8236,0
1185,8237,0
1185,8238,0
1185,8239,0
1185,8240,0
1185,8241,0
1185,8242,0
1185,8243,0
1185,8244,0
1185,8245,0
1185,8246,0
1185,8247,0
1185,8248,0
1185,8249,0
1185,8250,0
1185,8251,0
1185,8252,0
1185,8253,0
1185,8254,0
1185,8255,0
1185,8256,0
1185,8257,0
1185,8258,0
1185,8259,0
1185,8260,0
1185,8261,0
1185,8262,0
1185,8263,0
1185,8264,0
1185,8265,0
1185,8266,0
1185,8267,0
1185,8268,0
1185,8269,0
1185,8270,0
1185,8271,0
1185,8272,0
1185,8273,0
1185,8274,0
1185,8275,0
1185,8276,0
1185,8277,0
1185,8278,0
1185,8279,0
1185,8281,0
1185,8282,0
1185,8283,0
1185,8284,0
1185,8285,0
1185,8286,0
1185,8287,0
1185,8288,0
1185,8289,0
1185,8290,0
1185,8291,0
1185,8292,0
1185,8293,0
1185,8294,0
1185,8295,0
1185,8296,0
1185,8297,0
1185,8298,0
1185,8299,0
1185,8300,0
1185,8301,0
1185,8302,0
1185,8303,0
1185,8304,0
1185,8305,0
1185,8306,0
1185,8307,0
1185,8308,0
1185,8309,0
1185,8310,0
1185,8311,0
1185,8312,0
1185,8313,0
1185,8314,0
1185,8315,0
1185,8316,0
1185,8317,0
1185,8318,0
1185,8319,0
1185,8320,0
1185,8321,0
1185,8322,0
1185,8323,0
1185,8324,0
1185,8325,0
1185,8326,0
1185,8327,0
1185,8328,0
1185,8329,0
1185,8330,0
1185,8331,0
1185,8332,0
1185,8333,0
1185,8334,0
1185,8335,0
1185,8336,0
1185,8337,0
1185,8338,0
1185,8339,0
1185,8340,0
1185,8341,0
1185,8342,0
1185,8343,0
1185,8344,0
1185,8345,0
1185,8346,0
1185,8347,0
1185,8348,0
1185,8349,0
1185,8350,0
1185,8351,0
1185,8353,0
1185,8354,0
1185,8355,0
1185,8356,0
1185,8357,0
1185,8358,0
1185,8359,0
1185,8360,0
1185,8361,0
1185,8362,0
1185,8363,0
1185,8364,0
1185,8365,0
1185,8366,0
1185,8367,0
1185,8368,0
1185,8369,0
1185,8370,0
1185,8371,0
1185,8372,0
1185,8373,0
1185,8374,0
1185,8375,0
1185,8376,0
1185,8377,0
1185,8378,0
1185,8379,0
1185,8380,0
1185,8381,0
1185,8382,0
1185,8383,0
1185,8384,0
1185,8385,0
1185,8386,0
1185,8387,0
1185,8388,0
1185,8389,0
1185,8390,0
1185,8391,0
1185,8392,0
1185,8393,0
1185,8394,0
1185,8395,0
1185,8396,0
1185,8397,0
1185,8398,0
1185,8399,0
1185,8400,0
1185,8401,0
1185,8402,0
1185,8403,0
1185,8404,0
1185,8405,0
1185,8406,0
1185,8407,0
1185,8408,0
1185,8409,0
1185,8410,0
1185,8411,0
1185,8412,0
1185,8413,0
1185,8414,0
1185,8415,0
1185,8416,0
1185,8417,0
1185,8418,0
1185,8419,0
1185,8420,0
1185,8421,0
1185,8422,0
1185,8423,0
1185,8424,0
1185,8425,0
1185,8426,0
1185,8427,0
1185,8428,0
1185,8430,0
1185,8431,0
1185,8432,0
1185,8500,0
1185,8501,0
1185,8503,0
1185,8504,0
1185,8505,0
1185,8507,0
1185,8508,0
1185,8509,0
1185,8510,0
1185,8511,0
1185,8512,0
1185,8514,0
1185,8516,0
1185,8518,0
1185,8519,0
1185,8521,0
1185,8522,0
1185,8523,0
1185,8524,0
1185,8525,0
1185,8526,0
1185,8527,0
1185,8528,0
1185,8529,0
1185,8530,0
1185,8531,0
1185,8532,0
1185,8533,0
1185,8534,0
1185,8535,0
1185,8536,0
1185,8537,0
1185,8538,0
1185,8539,0
1185,8540,0
1185,8542,0
1185,8543,0
1185,8544,0
1185,8545,0
1185,8546,0
1185,8547,0
1185,8550,0
1185,8551,0
1185,8552,0
1185,8553,0
1185,8554,0
1185,8555,0
1185,8556,0
1185,8557,0
1185,8558,0
1185,8559,0
1185,8560,0
1185,8561,0
1185,8562,0
1185,8563,0
1185,8564,0
1185,8565,0
1185,8566,0
1185,8567,0
1185,8568,0
1185,8569,0
1185,8570,0
1185,8571,0
1185,8572,0
1185,8573,0
1185,8574,0
1185,8575,0
1185,8577,0
1185,8579,0
1185,8580,0
1185,8581,0
1185,8582,0
1185,8583,0
1185,8585,0
1185,8586,0
1185,8587,0
1185,8588,0
1185,8589,0
1185,8591,0
1185,8593,0
1185,8594,0
1185,8596,0
1185,8597,0
1185,8598,0
1185,8599,0
1185,8600,0
1185,8601,0
1185,8602,0
1185,8603,0
1185,8604,0
1185,8605,0
1185,8606,0
1185,8607,0
1185,8608,0
1185,8609,0
1185,8610,0
1185,8611,0
1185,8612,0
1185,8613,0
1185,8614,0
1185,8615,0
1185,8616,0
1185,8617,0
1185,8618,0
1185,8619,0
1185,8620,0
1185,8621,0
1185,8622,0
1185,8623,0
1185,8624,0
1185,8625,0
1185,8626,0
1185,8628,0
1185,8629,0
1185,8630,0
1185,8631,0
1185,8632,0
1185,8634,0
1185,8636,0
1185,8637,0
1185,8700,0
1185,8702,0
1185,8703,0
1185,8704,0
1185,8705,0
1185,8706,0
1185,8707,0
1185,8708,0
1185,8709,0
1185,8710,0
1185,8711,0
1185,8713,0
1185,8714,0
1185,8715,0
1185,8716,0
1185,8717,0
1185,8718,0
1185,8719,0
1185,8720,0
1185,8721,0
1185,8722,0
1185,8723,0
1185,8725,0
1185,8728,0
1185,8729,0
1185,8730,0
1185,8731,0
1185,8732,0
1185,8733,0
1185,8734,0
1185,8735,0
1185,8737,0
1185,8739,0
1185,8740,0
1185,8741,0
1185,8742,0
1185,8743,0
1185,8744,0
1185,8745,0
1185,8746,0
1185,8747,0
1185,8748,0
1185,8750,0
1185,8751,0
1185,8752,0
1185,8753,0
1185,8754,0
1185,8755,0
1185,8756,0
1185,8757,0
1185,8758,0
1185,8759,0
1185,8760,0
1185,8761,0
1185,8762,0
1185,8763,0
1185,8764,0
1185,8765,0
1185,8766,0
1185,8767,0
1185,8770,0
1185,8771,0
1185,8772,0
1185,8773,0
1185,8774,0
1185,8775,0
1185,8776,0
1185,8777,0
1185,8778,0
1185,8779,0
1185,8780,0
1185,8781,0
1185,8782,0
1185,8783,0
1185,8784,0
1185,8785,0
1185,8786,0
1185,8787,0
1185,8788,0
1185,8789,0
1185,8790,0
1185,8791,0
1185,8792,0
1185,8793,0
1185,8794,0
1185,8795,0
1185,8796,0
1185,8797,0
1185,8798,0
1185,8799,0
1185,8800,0
1185,8801,0
1185,8802,0
1185,8803,0
1185,8804,0
1185,8805,0
1185,8806,0
1185,8807,0
1185,8809,0
1185,8810,0
1185,8811,0
1185,8812,0
1185,8813,0
1185,8814,0
1185,8815,0
1185,8816,0
1185,8817,0
1185,8818,0
1185,8819,0
1185,8820,0
1185,8821,0
1185,8822,0
1185,8823,0
1185,8824,0
1185,8825,0
1185,8826,0
1185,8827,0
1185,8829,0
1185,8830,0
1185,8831,0
1185,8832,0
1185,8833,0
1185,8834,0
1185,8835,0
1185,8836,0
1185,8837,0
1185,8838,0
1185,8839,0
1185,8840,0
1185,8842,0
1185,8843,0
1185,8844,0
1185,8845,0
1185,8846,0
1185,8847,0
1185,8848,0
1185,8849,0
1185,8850,0
1185,8852,0
1185,8853,0
1185,8854,0
1185,8855,0
1185,8856,0
1185,8857,0
1185,8858,0
1185,8859,0
1185,8861,0
1185,8862,0
1185,8863,0
1185,8865,0
1185,8867,0
1185,8868,0
1185,8869,0
1185,8870,0
1185,8871,0
1185,8872,0
1185,8875,0
1185,8876,0
1185,8877,0
1185,8878,0
1185,8879,0
1185,8880,0
1185,8881,0
1185,8882,0
1185,8883,0
1185,8884,0
1185,8885,0
1185,8886,0
1185,8887,0
1185,8888,0
1185,8889,0
1185,8890,0
1185,8891,0
1185,8893,0
1185,8894,0
1185,8895,0
1185,8896,0
1185,8897,0
1185,8898,0
1185,8899,0
1185,9000,0
1185,9001,0
1185,9002,0
1185,9003,0
1185,9004,0
1185,9006,0
1185,9007,0
1185,9008,0
1185,9009,0
1185,9010,0
1185,9011,0
1185,9012,0
1185,9014,0
1185,9015,0
1185,9016,0
1185,9018,0
1185,9019,0
1185,9020,0
1185,9021,0
1185,9022,0
1185,9023,0
1185,9024,0
1185,9025,0
1185,9026,0
1185,9027,0
1185,9028,0
1185,9029,0
1185,9030,0
1185,9031,0
1185,9032,0
1185,9033,0
1185,9034,0
1185,9035,0
1185,9036,0
1185,9037,0
1185,9038,0
1185,9039,0
1185,9040,0
1185,9041,0
1185,9042,0
1185,9043,0
1185,9044,0
1185,9045,0
1185,9046,0
1185,9047,0
1185,9048,0
1185,9049,0
1185,9050,0
1185,9051,0
1185,9052,0
1185,9053,0
1185,9054,0
1185,9055,0
1185,9056,0
1185,9057,0
1185,9058,0
1185,9059,0
1185,9060,0
1185,9061,0
1185,9063,0
1185,9064,0
1185,9065,0
1185,9066,0
1185,9067,0
1185,9068,0
1185,9069,0
1185,9070,0
1185,9071,0
1185,9072,0
1185,9073,0
1185,9074,0
1185,9075,0
1185,9076,0
1185,9077,0
1185,9078,0
1185,9079,0
1185,9081,0
1185,9082,0
1185,9083,0
1185,9086,0
1185,9087,0
1185,9089,0
1185,9090,0
1185,9091,0
1185,9093,0
1185,9094,0
1185,9095,0
1185,9096,0
1185,9097,0
1185,9099,0
1185,9100,0
1185,9101,0
1185,9102,0
1185,9103,0
1185,9104,0
1185,9105,0
1185,9106,0
1185,9107,0
1185,9108,0
1185,9109,0
1185,9111,0
1185,9112,0
1185,9113,0
1185,9114,0
1185,9115,0
1185,9116,0
1185,9117,0
1185,9118,0
1185,9119,0
1185,9120,0
1185,9121,0
1185,9122,0
1185,9123,0
1185,9124,0
1185,9125,0
1185,9127,0
1185,9128,0
1185,9129,0
1185,9130,0
1185,9131,0
1185,9132,0
1185,9133,0
1185,9134,0
1185,9135,0
1185,9136,0
1185,9137,0
1185,9138,0
1185,9139,0
1185,9141,0
1185,9142,0
1185,9143,0
1185,9144,0
1185,9145,0
1185,9146,0
1185,9147,0
1185,9148,0
1185,9149,0
1185,9150,0
1185,9151,0
1185,9152,0
1185,9153,0
1185,9154,0
1185,9155,0
1185,9156,0
1185,9157,0
1185,9158,0
1185,9159,0
1185,9160,0
1185,9161,0
1185,9162,0
1185,9163,0
1185,9164,0
1185,9166,0
1185,9167,0
1185,9168,0
1185,9169,0
1185,9170,0
1185,9171,0
1185,9172,0
1185,9173,0
1185,9174,0
1185,9175,0
1185,9176,0
1185,9177,0
1185,9178,0
1185,9179,0
1185,9180,0
1185,9181,0
1185,9182,0
1185,9183,0
1185,9184,0
1185,9185,0
1185,9186,0
1185,9187,0
1185,9188,0
1185,9189,0
1185,9190,0
1185,9191,0
1185,9192,0
1185,9193,0
1185,9194,0
1185,9195,0
1185,9196,0
1185,9197,0
1185,9198,0
1185,9199,0
1185,9200,0
1185,9201,0
1185,9202,0
1185,9203,0
1185,9204,0
1185,9205,0
1185,9206,0
1185,9207,0
1185,9209,0
1185,9210,0
1185,9211,0
1185,9212,0
1185,9213,0
1185,9214,0
1185,9215,0
1185,9216,0
1185,9217,0
1185,9218,0
1185,9219,0
1185,9220,0
1185,9221,0
1185,9222,0
1185,9223,0
1185,9224,0
1185,9225,0
1185,9226,0
1185,9227,0
1185,9228,0
1185,9229,0
1185,9230,0
1185,9231,0
1185,9233,0
1185,9235,0
1185,9236,0
1185,9237,0
1185,9238,0
1185,9239,0
1185,9240,0
1185,9241,0
1185,9242,0
1185,9243,0
1185,9244,0
1185,9246,0
1185,9247,0
1185,9248,0
1185,9249,0
1185,9250,0
1185,9251,0
1185,9252,0
1185,9253,0
1185,9254,0
1185,9255,0
1185,9256,0
1185,9257,0
1185,9258,0
1185,9259,0
1185,9260,0
1185,9261,0
1185,9262,0
1185,9263,0
1185,9264,0
1185,9265,0
1185,9266,0
1185,9268,0
1185,9269,0
1185,9270,0
1185,9271,0
1185,9272,0
1185,9273,0
1185,9274,0
1185,9275,0
1185,9276,0
1185,9277,0
1185,9278,0
1185,9279,0
1185,9280,0
1185,9281,0
1185,9282,0
1185,9283,0
1185,9284,0
1185,9286,0
1185,9287,0
1185,9289,0
1185,9292,0
1185,9293,0
1185,9295,0
1185,9296,0
1185,9297,0
1185,9298,0
1185,9299,0
1185,9300,0
1185,9301,0
1185,9302,0
1185,9303,0
1185,9304,0
1185,9305,0
1185,9306,0
1185,9307,0
1185,9308,0
1185,9309,0
1185,9310,0
1185,9311,0
1185,9312,0
1185,9313,0
1185,9314,0
1185,9315,0
1185,9316,0
1185,9317,0
1185,9330,0
1185,9400,0
1185,9401,0
1185,9402,0
1185,9403,0
1185,9404,0
1185,9405,0
1185,9406,0
1185,9407,0
1185,9409,0
1185,9410,0
1185,9411,0
1185,9414,0
1185,9415,0
1185,9416,0
1185,9418,0
1185,9419,0
1185,9421,0
1185,9422,0
1185,9423,0
1185,9424,0
1185,9425,0
1185,9426,0
1185,9428,0
1185,9429,0
1185,9430,0
1185,9431,0
1185,9432,0
1185,9433,0
1185,9434,0
1185,9435,0
1185,9436,0
1185,9437,0
1185,9438,0
1185,9439,0
1185,9440,0
1185,9441,0
1185,9442,0
1185,9443,0
1185,9444,0
1185,9445,0
1185,9446,0
1185,9447,0
1185,9448,0
1185,9449,0
1185,9450,0
1185,9451,0
1185,9453,0
1185,9454,0
1185,9455,0
1185,9456,0
1185,9457,0
1185,9458,0
1185,9459,0
1185,9461,0
1185,9462,0
1185,9463,0
1185,9464,0
1185,9465,0
1185,9466,0
1185,9467,0
1185,9468,0
1185,9469,0
1185,9470,0
1185,9471,0
1185,9472,0
1185,9473,0
1185,9474,0
1185,9475,0
1185,9476,0
1185,9477,0
1185,9478,0
1185,9479,0
1185,9480,0
1185,9481,0
1185,9482,0
1185,9483,0
1185,9484,0
1185,9485,0
1185,9486,0
1185,9487,0
1185,9488,0
1185,9489,0
1185,9490,0
1185,9491,0
1185,9492,0
1185,9493,0
1185,9494,0
1185,9495,0
1185,9497,0
1185,9498,0
1185,9499,0
1185,9500,0
1185,9501,0
1185,9502,0
1185,9503,0
1185,9504,0
1185,9505,0
1185,9506,0
1185,9507,0
1185,9508,0
1185,9509,0
1185,9510,0
1185,9511,0
1185,9512,0
1185,9513,0
1185,9514,0
1185,9515,0
1185,9516,0
1185,9517,0
1185,9518,0
1185,9519,0
1185,9520,0
1185,9521,0
1185,9522,0
1185,9523,0
1185,9524,0
1185,9525,0
1185,9526,0
1185,9527,0
1185,9528,0
1185,9529,0
1185,9530,0
1185,9531,0
1185,9532,0
1185,9533,0
1185,9534,0
1185,9535,0
1185,9536,0
1185,9537,0
1185,9538,0
1185,9539,0
1185,9540,0
1185,9541,0
1185,9542,0
1185,9543,0
1185,9544,0
1185,9545,0
1185,9546,0
1185,9547,0
1185,9548,0
1185,9549,0
1185,9550,0
1185,9551,0
1185,9552,0
1185,9553,0
1185,9554,0
1185,9555,0
1185,9556,0
1185,9557,0
1185,9558,0
1185,9559,0
1185,9560,0
1185,9561,0
1185,9562,0
1185,9563,0
1185,9564,0
1185,9565,0
1185,9566,0
1185,9567,0
1185,9568,0
1185,9569,0
1185,9570,0
1185,9571,0
1185,9572,0
1185,9573,0
1185,9575,0
1185,9577,0
1185,9578,0
1185,9579,0
1185,9580,0
1185,9581,0
1185,9582,0
1185,9583,0
1185,9584,0
1185,9585,0
1185,9586,0
1185,9587,0
1185,9588,0
1185,9589,0
1185,9590,0
1185,9591,0
1185,9592,0
1185,9594,0
1185,9595,0
1185,9596,0
1185,9597,0
1185,9598,0
1185,9600,0
1185,9601,0
1185,9602,0
1185,9603,0
1185,9604,0
1185,9605,0
1185,9606,0
1185,9607,0
1185,9608,0
1185,9610,0
1185,9611,0
1185,9612,0
1185,9613,0
1185,9614,0
1185,9615,0
1185,9616,0
1185,9617,0
1185,9618,0
1185,9619,0
1185,9620,0
1185,9621,0
1185,9622,0
1185,9623,0
1185,9624,0
1185,9625,0
1185,9626,0
1185,9627,0
1185,9628,0
1185,9629,0
1185,9630,0
1185,9631,0
1185,9632,0
1185,9633,0
1185,9634,0
1185,9635,0
1185,9636,0
1185,9637,0
1185,9638,0
1185,9639,0
1185,9640,0
1185,9641,0
1185,9642,0
1185,9643,0
1185,9644,0
1185,9645,0
1185,9646,0
1185,9647,0
1185,9648,0
1185,9649,0
1185,9650,0
1185,9651,0
1185,9652,0
1185,9653,0
1185,9654,0
1185,9655,0
1185,9656,0
1185,9657,0
1185,9658,0
1185,9659,0
1185,9660,0
1185,9661,0
1185,9662,0
1185,9663,0
1185,9664,0
1185,9665,0
1185,9666,0
1185,9667,0
1185,9668,0
1185,9669,0
1185,9670,0
1185,9671,0
1185,9672,0
1185,9673,0
1185,9674,0
1185,9675,0
1185,9676,0
1185,9677,0
1185,9678,0
1185,9679,0
1185,9680,0
1185,9681,0
1185,9682,0
1185,9683,0
1185,9684,0
1185,9685,0
1185,9686,0
1185,9687,0
1185,9688,0
1185,9689,0
1185,9690,0
1185,9691,0
1185,9692,0
1185,9693,0
1185,9694,0
1185,9695,0
1185,9696,0
1185,9697,0
1185,9698,0
1185,9699,0
1185,9700,0
1185,9701,0
1185,9702,0
1185,9703,0
1185,9704,0
1185,9705,0
1185,9706,0
1185,9707,0
1185,9708,0
1185,9709,0
1185,9710,0
1185,9711,0
1185,9712,0
1185,9713,0
1185,9714,0
1185,9715,0
1185,9716,0
1185,9717,0
1185,9718,0
1185,9719,0
1185,9720,0
1185,9721,0
1185,9722,0
1185,9723,0
1185,9724,0
1185,9725,0
1185,9726,0
1185,9727,0
1185,9728,0
1185,9729,0
1185,9730,0
1185,9731,0
1185,9732,0
1185,9733,0
1185,9734,0
1185,9735,0
1185,9736,0
1185,9737,0
1185,9738,0
1185,9739,0
1185,9740,0
1185,9741,0
1185,9742,0
1185,9743,0
1185,9744,0
1185,9745,0
1185,9746,0
1185,9747,0
1185,9748,0
1185,9749,0
1185,9750,0
1185,9751,0
1185,9752,0
1185,9753,0
1185,9754,0
1185,9755,0
1185,9756,0
1185,9757,0
1185,9759,0
1185,9760,0
1185,9761,0
1185,9762,0
1185,9763,0
1185,9764,0
1185,9765,0
1185,9766,0
1185,9767,0
1185,9768,0
1185,9769,0
1185,9770,0
1185,9771,0
1185,9772,0
1185,9773,0
1185,9775,0
1185,9776,0
1185,9777,0
1185,9778,0
1185,9779,0
1185,9780,0
1185,9781,0
1185,9782,0
1185,9783,0
1185,9784,0
1185,9785,0
1185,9786,0
1185,9787,0
1185,9788,0
1185,9789,0
1185,9790,0
1185,9970,0
1185,9971,0
1185,9972,0
1185,9973,0
1185,9974,0
1185,9975,0
1185,9976,0
1185,9977,0
1185,9978,0
1185,9980,0
1185,9981,0
1185,9982,0
1185,9983,0
1185,9984,0
1185,9985,0
1185,9986,0
1185,9987,0
1185,9988,0
1185,9989,0
1185,9990,0
1185,9991,0
1185,9992,0
1185,9993,0
1185,9994,0
1185,9995,0
1185,9996,0
1185,9997,0
1185,9998,0
1185,9999,0
1185,10000,0
1185,10001,0
1185,10002,0
1185,10004,0
1185,10006,0
1185,10010,0
1185,10011,0
1185,10012,0
1185,10014,0
1185,10015,0
1185,10016,0
1185,10017,0
1185,10019,0
1185,10027,0
1185,10029,0
1185,10032,0
1185,10034,0
1185,10041,0
1185,10042,0
1185,10043,0
1185,10044,0
1185,10045,0
1185,10050,0
1185,10051,0
1185,10053,0
1185,10055,0
1185,10058,0
1185,10059,0
1185,10062,0
1185,10063,0
1185,10064,0
1185,10066,0
1185,10069,0
1185,10070,0
1185,10072,0
1185,10077,0
1185,10079,0
1185,10090,0
1185,10101,0
1185,10105,0
1185,10107,0
1185,10108,0
1185,10114,0
1185,10118,0
1185,10120,0
1185,10121,0
1185,10132,0
1185,10133,0
1185,10137,0
1185,10138,0
1185,10139,0
1185,10140,0
1185,10141,0
1185,10142,0
1185,10143,0
1185,10146,0
1185,10147,0
1185,10151,0
1185,10152,0
1185,10154,0
1185,10156,0
1185,10157,0
1185,10159,0
1185,10162,0
1185,10166,0
1185,10167,0
1185,10170,0
1185,10172,0
1185,10173,0
1185,10174,0
1185,10177,0
1185,10180,0
1185,10181,0
1185,10183,0
1185,10185,0
1185,10186,0
1185,10190,0
1185,10200,0
1185,10202,0
1185,10203,0
1185,10204,0
1185,10205,0
1185,10207,0
1185,10208,0
1185,10209,0
1185,10211,0
1185,10212,0
1185,10213,0
1185,10214,0
1185,10216,0
1185,10217,0
1185,10218,0
1185,10219,0
1185,10221,0
1185,10223,0
1185,10224,0
1185,10225,0
1185,10226,0
1185,10228,0
1185,10229,0
1185,10230,0
1185,10231,0
1185,10232,0
1185,10236,0
1185,10243,0
1185,10244,0
1185,10245,0
1185,10246,0
1185,10247,0
1185,10248,0
1185,10249,0
1185,10251,0
1185,10252,0
1185,10254,0
1185,10256,0
1185,10257,0
1185,10260,0
1185,10261,0
1185,10262,0
1185,10263,0
1185,10264,0
1185,10266,0
1185,10269,0
1185,10279,0
1185,10281,0
1185,10285,0
1185,10287,0
1185,10288,0
1185,10291,0
1185,10295,0
1185,10296,0
1185,10297,0
1185,10298,0
1185,10299,0
1185,10300,0
1185,10302,0
1185,10303,0
1185,10304,0
1185,10308,0
1185,10309,0
1185,10312,0
1185,10313,0
1185,10316,0
1185,10317,0
1185,10321,0
1185,10322,0
1185,10323,0
1185,10327,0
1185,10328,0
1185,10332,0
1185,10333,0
1185,10334,0
1185,10335,0
1185,10336,0
1185,10337,0
1185,10338,0
1185,10339,0
1185,10340,0
1185,10342,0
1185,10343,0
1185,10344,0
1185,10345,0
1185,10349,0
1185,10350,0
1185,10351,0
1185,10352,0
1185,10353,0
1185,10354,0
1185,10356,0
1185,10358,0
1185,10361,0
1185,10366,0
1185,10367,0
1185,10368,0
1185,10369,0
1185,10370,0
1185,10372,0
1185,10376,0
1185,10377,0
1185,10378,0
1185,10380,0
1185,10382,0
1185,10383,0
1185,10384,0
1185,10385,0
1185,10387,0
1185,10388,0
1185,10390,0
1185,10392,0
1185,10393,0
1185,10394,0
1185,10395,0
1185,10396,0
1185,10399,0
1185,10400,0
1185,10402,0
1185,10404,0
1185,10409,0
1185,10410,0
1185,10411,0
1185,10412,0
1185,10413,0
1185,10415,0
1185,10416,0
1185,10418,0
1185,10421,0
1185,10422,0
1185,10423,0
1185,10424,0
1185,10425,0
1185,10427,0
1185,10428,0
1185,10430,0
1185,10432,0
1185,10434,0
1185,10435,0
1185,10437,0
1185,10438,0
1185,10439,0
1185,10444,0
1185,10445,0
1185,10446,0
1185,10448,0
1185,10449,0
1185,10452,0
1185,10453,0
1185,10454,0
1185,10455,0
1185,10456,0
1185,10457,0
1185,10458,0
1185,10464,0
1185,10465,0
1185,10466,0
1185,10468,0
1185,10470,0
1185,10471,0
1185,10472,0
1185,10473,0
1185,10474,0
1185,10475,0
1185,10476,0
1185,10478,0
1185,10479,0
1185,10480,0
1185,10482,0
1185,10483,0
1185,10486,0
1185,10487,0
1185,10489,0
1185,10490,0
1185,10491,0
1185,10492,0
1185,10493,0
1185,10495,0
1185,10496,0
1185,10497,0
1185,10498,0
1185,10499,0
1185,10500,0
1185,10501,0
1185,10502,0
1185,10504,0
1185,10505,0
1185,10506,0
1185,10508,0
1185,10510,0
1185,10512,0
1185,10513,0
1185,10514,0
1185,10515,0
1185,10516,0
1185,10517,0
1185,10518,0
1185,10519,0
1185,10521,0
1185,10522,0
1185,10523,0
1185,10526,0
1185,10527,0
1185,10528,0
1185,10529,0
1185,10530,0
1185,10531,0
1185,10532,0
1185,10535,0
1185,10541,0
1185,10542,0
1185,10547,0
1185,10548,0
1185,10549,0
1185,10550,0
1185,10551,0
1185,10552,0
1185,10553,0
1185,10554,0
1185,10555,0
1185,10558,0
1185,10560,0
1185,10562,0
1185,10565,0
1185,10575,0
1185,10576,0
1185,10577,0
1185,10579,0
1185,10580,0
1185,10582,0
1185,10583,0
1185,10584,0
1185,10586,0
1185,10587,0
1185,10590,0
1185,10591,0
1185,10592,0
1185,10593,0
1185,10595,0
1185,10596,0
1185,10597,0
1185,10598,0
1185,10599,0
1185,10600,0
1185,10602,0
1185,10604,0
1185,10605,0
1185,10606,0
1185,10607,0
1185,10608,0
1185,10609,0
1185,10610,0
1185,10611,0
1185,10612,0
1185,10613,0
1185,10614,0
1185,10615,0
1185,10616,0
1185,10618,0
1185,10619,0
1185,10620,0
1185,10621,0
1185,10622,0
1185,10623,0
1185,10625,0
1185,10626,0
1185,10629,0
1185,10630,0
1185,10633,0
1185,10634,0
1185,10635,0
1185,10636,0
1185,10642,0
1185,10644,0
1185,10647,0
1185,10650,0
1185,10651,0
1185,10652,0
1185,10653,0
1185,10654,0
1185,10655,0
1185,10656,0
1185,10657,0
1185,10658,0
1185,10659,0
1185,10661,0
1185,10664,0
1185,10665,0
1185,10666,0
1185,10667,0
1185,10668,0
1185,10670,0
1185,10671,0
1185,10672,0
1185,10674,0
1185,10675,0
1185,10676,0
1185,10677,0
1185,10679,0
1185,10680,0
1185,10682,0
1185,10686,0
1185,10689,0
1185,10690,0
1185,10692,0
1185,10695,0
1185,10698,0
1185,10704,0
1185,10705,0
1185,10711,0
1185,10714,0
1185,10903,0
1185,10904,0
1185,10905,0
1185,10906,0
1185,10907,0
1185,10909,0
1185,10910,0
1185,10911,0
1185,10912,0
1185,10913,0
1185,10914,0
1185,10917,0
1185,10918,0
1185,10920,0
1185,10922,0
1185,10924,0
1185,10929,0
1185,10930,0
1185,10931,0
1185,10932,0
1185,10933,0
1185,10935,0
1185,10936,0
1185,10937,0
1185,10940,0
1185,10943,0
1185,10945,0
1185,10947,0
1185,10949,0
1185,10950,0
1185,10951,0
1185,10953,0
1185,10958,0
1185,10959,0
1185,10960,0
1185,10961,0
1185,10973,0
1185,10975,0
1185,10978,0
1185,10979,0
1185,10980,0
1185,10981,0
1185,10986,0
1185,10987,0
1185,10988,0
1185,10989,0
1185,10991,0
1185,10993,0
1185,10994,0
1185,10995,0
1185,10996,0
1185,10997,0
1185,10998,0
1185,10999,0
1185,11000,0
1185,11002,0
1185,11003,0
1185,11010,0
1185,11019,0
1185,11022,0
1185,11024,0
1185,11025,0
1185,11027,0
1185,11030,0
1185,11031,0
1185,11035,0
1185,11036,0
1185,11037,0
1185,11040,0
1185,11064,0
1185,11065,0
1185,11068,0
1185,11070,0
1185,11090,0
1185,11091,0
1185,11094,0
1185,11095,0
1185,11096,0
1185,11097,0
1185,11098,0
1185,11099,0
1185,11100,0
1185,11102,0
1185,11103,0
1185,11104,0
1185,11105,0
1185,11107,0
1185,11118,0
1185,11120,0
1185,11121,0
1185,11130,0
1185,11131,0
1185,11132,0
1185,11133,0
1185,11137,0
1185,11138,0
1185,11139,0
1185,11146,0
1185,11149,0
1185,11154,0
1185,11157,0
1185,11158,0
1185,11161,0
1185,11164,0
1185,11166,0
1185,11167,0
1185,11169,0
1185,11171,0
1185,11172,0
1185,11173,0
1185,11174,0
1185,11175,0
1185,11176,0
1185,11177,0
1185,11178,0
1185,11179,0
1185,11188,0
1185,11195,0
1185,11200,0
1185,11201,0
1185,11207,0
1185,11210,0
1185,11211,0
1185,11212,0
1185,11215,0
1185,11216,0
